vector_size=1024, window=5, alpha=0.006677955158414872, min_alpha=0.0019962178056340957, negative=18, sg=0, score=28.360713400183368
vector_size=1024, window=9, alpha=0.0005496336759741553, min_alpha=0.0023892728494513855, negative=15, sg=0, score=26.64871441504299
vector_size=1024, window=5, alpha=0.0003455121967711622, min_alpha=0.0057722506897694625, negative=20, sg=0, score=29.42977575062131
vector_size=1024, window=5, alpha=0.013367810968335373, min_alpha=0.0013761744213850503, negative=20, sg=0, score=30.09808387584115
vector_size=128, window=13, alpha=0.017552247767596698, min_alpha=0.00011631278014780158, negative=18, sg=0, score=27.97610466893088
vector_size=1024, window=5, alpha=0.002791513868982595, min_alpha=0.0012596563385183128, negative=20, sg=0, score=24.618995173650553
vector_size=1024, window=8, alpha=0.00974603453240295, min_alpha=0.0064125211912504036, negative=20, sg=0, score=30.457897741360718
vector_size=1024, window=8, alpha=0.013004647489327963, min_alpha=0.002659359073981289, negative=18, sg=0, score=30.551887581232016
vector_size=1024, window=9, alpha=0.005980540915347302, min_alpha=0.0025901846730051626, negative=18, sg=0, score=29.223920702559635
vector_size=1024, window=8, alpha=0.023009545095849883, min_alpha=0.006921299333992965, negative=18, sg=0, score=29.289079303206613
vector_size=1024, window=9, alpha=0.00827379926359827, min_alpha=0.004627880253666947, negative=19, sg=0, score=30.361601402351475
vector_size=1024, window=8, alpha=0.009476581043300668, min_alpha=0.004343270674748909, negative=19, sg=0, score=24.40449075382158
vector_size=512, window=8, alpha=0.0035383830417877174, min_alpha=0.002894414954348583, negative=16, sg=0, score=27.79389123703315
vector_size=1024, window=6, alpha=0.04141836806705592, min_alpha=0.002144867903221973, negative=19, sg=0, score=28.395310887252556
vector_size=128, window=9, alpha=0.09219301618815996, min_alpha=0.0050048484863358484, negative=8, sg=0, score=24.64724978809039
vector_size=1024, window=10, alpha=0.004158170770704226, min_alpha=0.007861984670606162, negative=17, sg=0, score=30.302785674333855
vector_size=1024, window=11, alpha=0.009185512988603218, min_alpha=0.004217381868873953, negative=19, sg=0, score=30.448095120024448
vector_size=1024, window=13, alpha=0.009058370227610415, min_alpha=0.003466460518630563, negative=19, sg=0, score=30.317201293946017
vector_size=1024, window=12, alpha=0.014456806158340513, min_alpha=0.0019284942079695333, negative=20, sg=0, score=30.420993755153585
vector_size=1024, window=12, alpha=0.016440069276402826, min_alpha=0.001846073025262504, negative=20, sg=0, score=30.228977701919586
vector_size=1024, window=12, alpha=0.027564092316782113, min_alpha=0.0009498431141391447, negative=20, sg=0, score=27.250134065262394
vector_size=512, window=11, alpha=0.012791711409269699, min_alpha=0.0015097729624256038, negative=9, sg=0, score=30.3777468963171
vector_size=1024, window=13, alpha=0.021295764447415388, min_alpha=0.002960292985533842, negative=6, sg=0, score=25.818951350166934
vector_size=1024, window=11, alpha=0.03508235193440176, min_alpha=0.0009883839536804402, negative=17, sg=0, score=28.299014548243314
vector_size=512, window=12, alpha=0.012896594582118531, min_alpha=0.0005173274959151102, negative=19, sg=0, score=24.812741101238014
vector_size=512, window=11, alpha=0.01262162197185678, min_alpha=0.0018534995983805278, negative=9, sg=0, score=30.354681904937635
vector_size=512, window=11, alpha=0.007286767380782771, min_alpha=0.0014517377375054448, negative=10, sg=0, score=29.276393557947905
vector_size=512, window=14, alpha=0.01780340051906463, min_alpha=0.000678865064079255, negative=7, sg=0, score=29.944125058383257
vector_size=512, window=10, alpha=0.06155083502102881, min_alpha=0.0015887795199171957, negative=12, sg=0, score=27.341817405995744
vector_size=256, window=10, alpha=0.01135774480499905, min_alpha=0.003785117781363997, negative=13, sg=0, score=29.17317772152483
vector_size=128, window=12, alpha=0.002558634307395412, min_alpha=0.0011643879132864567, negative=11, sg=0, score=24.782756612444718
vector_size=512, window=8, alpha=0.004393116393688332, min_alpha=0.00018136954839195345, negative=19, sg=0, score=26.413451502972503
vector_size=1024, window=11, alpha=0.024334068713671244, min_alpha=0.008425412230409608, negative=14, sg=0, score=28.53197096117585
vector_size=1024, window=14, alpha=0.001127691805830319, min_alpha=0.00593687592811506, negative=18, sg=0, score=24.595353557486607
